단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
337160,KR7337160006,KODEX 200ESG,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,16815,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,1411,0,20191114,2300,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,386,,N,N,N
338100,KR7338100001,NH프라임리츠,RT,3.0,28,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,Y,,,,,,4665,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,32145,500,20191205,18660,9330000000,,,0,,N,N,Y,0,0,0,0,0.0,,870,,N,N,N
339770,KR7339770000,교촌에프앤비,ST,3.0,16,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,5130,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,42791,500,20201112,49965,25070420000,12.0,,0,,N,N,Y,1246,107,92,66,14.93,20250331.0,2563,,N,N,Y
341850,KR7341850006,TIGER 리츠부동산인프라채권,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,4745,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,984,0,20200522,3700,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,175,,N,N,N
344820,KR7344820006,KCC글라스,ST,2.0,27,10,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,30950,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,39774,1000,20200121,15970,15970512000,12.0,,0,,N,N,Y,4487,-56,-108,-112,-3.04,20250331.0,4942,KCC,N,N,N
346000,KR7346000003,HANARO KAP초장기국고채,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,41270,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,523,0,20200116,90,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,37,,N,N,N
348950,KR7348950007,제이알글로벌리츠,RT,2.0,28,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,Y,,,,,,2605,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,848653,1000,20200807,197376,197376000000,,,0,,N,N,Y,0,0,0,0,0.0,,5141,,N,N,N
350520,KR7350520003,이지스레지던스리츠,RT,3.0,28,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,Y,,,,,,4010,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,67076,1000,20200805,36866,36866202000,,,0,,N,N,Y,0,0,0,0,0.0,,1478,,N,N,N
352540,KR7352540009,KODEX 일본부동산리츠(H),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12170,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,41469,0,20200513,2100,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,255,,N,N,N
352560,KR7352560007,KODEX 미국부동산리츠(H),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11800,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,20616,0,20200513,2800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,330,,N,N,N
352820,KR7352820005,하이브,ST,1.0,30,0,0,,N,,B,Y,Y,Y,,Y,Y,,,,,N,,,0,,,N,,,,,,277500,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,578454,500,20201015,41652,20826048500,12.0,,0,,N,Y,Y,5006,216,802,544,7.41,20250331.0,115584,,N,N,Y
353200,KR7353200009,대덕전자,ST,2.0,27,13,0,,N,,0,N,N,Y,,N,N,,,,,N,,,1,,,N,,,,,,22250,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,453712,500,20200521,49416,24708462500,12.0,,0,,N,Y,Y,2154,-62,-63,-57,-2.64,20250331.0,10995,,N,N,Y
35320K,KR735320K011,대덕전자1우,ST,0.0,27,13,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,8640,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3213,500,20200521,2095,1047759500,12.0,,9,,N,N,N,0,0,0,0,0.0,,181,,N,N,N
354240,KR7354240004,RISE 미국고정배당우선증권,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11425,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3216,0,20200519,1400,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,159,,N,N,N
354350,KR7354350001,HANARO 글로벌럭셔리S&P(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,19400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1133,0,20200512,870,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,168,,N,N,N
354500,KR7354500001,ACE 코스닥150,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,13475,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5530,0,20200507,1800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,242,,N,N,N
356540,KR7356540005,ACE 종합채권(AA-이상)KIS액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,109245,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,2311,0,20200721,8102,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,8851,,N,N,N
357120,KR7357120005,코람코라이프인프라리츠,RT,3.0,28,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,Y,,,,,,4435,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,82318,500,20200831,97335,48667677000,,,0,,N,N,Y,0,0,0,0,0.0,,4316,,N,N,N
357250,KR7357250000,미래에셋맵스리츠,RT,3.0,28,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,Y,,,,,,2665,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15543,1000,20200805,24995,24995105000,,,0,,N,N,Y,0,0,0,0,0.0,,666,,N,N,N
357430,KR7357430008,마스턴프리미어리츠,RT,3.0,28,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,Y,,,,,,1559,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,32085,1000,20220531,30505,30505307000,,,0,,N,N,Y,0,0,0,0,0.0,,475,,N,N,N
357870,KR7357870005,TIGER CD금리투자KIS(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,56390,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,117546,0,20200707,84580,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,47694,,N,N,N
359210,KR7359210002,KODEX 코스피TR,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,16420,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,11212,0,20200721,3700,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,607,,N,N,N
360140,KR7360140008,KODEX 200롱코스닥150숏선물,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,N,,,,,,10500,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,406,0,20200821,2900,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,304,,N,N,N
360150,KR7360150007,KODEX 코스닥150롱코스피200숏선물,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,N,,,,,,8175,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,852,0,20200821,900,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,73,,N,N,N
360200,KR7360200000,ACE 미국S&P500,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,22030,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,699285,0,20200807,100200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,22074,,N,N,N
360750,KR7360750004,TIGER 미국S&P500,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,21810,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,9282466,0,20200807,402950,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,87883,,N,N,N
361580,KR7361580004,RISE 200TR,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,24505,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,39026,0,20200821,9750,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,2389,,N,N,N
361610,KR7361610009,SK아이이테크놀로지,ST,2.0,27,13,0,,N,,9,N,N,Y,,N,Y,,,,,N,,,0,,,N,,,,,,28300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,105883,1000,20210511,71297,71297592000,12.0,,0,,N,Y,Y,582,-696,-469,-217,-3.66,20250331.0,20177,535,N,N,N
363280,KR7363280009,티와이홀딩스,ST,3.0,21,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,3780,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,128162,500,20200922,50429,25214634000,12.0,,0,,N,N,Y,110,-51,-119,-117,-4.63,20250331.0,1906,,N,N,N
36328K,KR736328K013,티와이홀딩스우,ST,0.0,21,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,3,,,N,,,,,,5800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6373,500,20200922,1243,621507000,12.0,,9,,N,N,N,0,0,0,0,0.0,,72,,N,N,N
363510,KR7363510009,SOL KIS단기통안채,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,110950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,44,0,20200909,279,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,309,,N,N,N
363570,KR7363570003,KODEX 장기종합채권(AA-이상)액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,103180,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,111,0,20200925,3438,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,3547,,N,N,N
363580,KR7363580002,KODEX 200IT TR,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12785,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,2714,0,20200925,3200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,409,,N,N,N
364690,KR7364690008,KODEX 혁신기술테마액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,16765,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,385,0,20200929,600,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,100,,N,N,N
364960,KR7364960005,TIGER BBIG,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,6760,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,58200,0,20201007,20400,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1379,,N,N,N
364970,KR7364970004,TIGER 바이오TOP10,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,7820,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,1131051,0,20201007,22300,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1743,,N,N,N
364980,KR7364980003,TIGER 2차전지TOP10,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8430,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,2104672,0,20201007,54200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,4569,,N,N,N
364990,KR7364990002,TIGER 게임TOP10,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,5815,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,367053,0,20201007,6250,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,363,,N,N,N
365000,KR7365000009,TIGER 인터넷TOP10,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,4570,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,2402883,0,20201007,22200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1014,,N,N,N
365040,KR7365040005,TIGER AI코리아그로스액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,16245,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17365,0,20200929,1500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,243,,N,N,N
365550,KR7365550003,ESR켄달스퀘어리츠,RT,2.0,28,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,Y,,,,,,4465,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,369432,1000,20201223,246089,246089000000,,,0,,N,N,Y,0,0,0,0,0.0,,10987,,N,N,N
365780,KR7365780006,ACE 국고채10년,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,92050,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,7692,0,20201015,3229,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,2972,,N,N,N
367380,KR7367380003,ACE 미국나스닥100,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,24625,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,891976,0,20201029,68200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,16794,,N,N,N
367740,KR7367740008,HANARO Fn5G산업,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,14815,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,42,0,20201029,550,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,81,,N,N,N
367760,KR7367760006,RISE 5G테크,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12785,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,24550,0,20201029,2400,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,306,,N,N,N
367770,KR7367770005,RISE 수소경제테마,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,15030,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,48302,0,20201029,8100,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1217,,N,N,N
368190,KR7368190005,HANARO Fn K-뉴딜디지털플러스,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,7930,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,1334,0,20201110,4600,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,364,,N,N,N
368590,KR7368590006,RISE 미국나스닥100,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,23860,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,310765,0,20201106,46000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,10975,,N,N,N
368680,KR7368680005,KODEX K-뉴딜디지털플러스,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2683,0,20201110,1100,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,88,,N,N,N
371150,KR7371150004,RISE 차이나항셍테크,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8275,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11550,0,20201216,2400,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,198,,N,N,N
371160,KR7371160003,TIGER 차이나항셍테크,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8425,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,1488950,0,20201216,122950,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,10358,,N,N,N
371450,KR7371450008,TIGER 글로벌클라우드컴퓨팅INDXX,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11295,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,10832,0,20201208,2560,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,289,,N,N,N
371460,KR7371460007,TIGER 차이나전기차SOLACTIVE,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9420,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,531234,0,20201208,162280,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,15286,,N,N,N
371470,KR7371470006,TIGER 차이나바이오테크SOLACTIVE,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8580,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,106955,0,20201208,5960,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,511,,N,N,N
371870,KR7371870007,ACE 차이나항셍테크,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8220,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19446,0,20201216,1800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,147,,N,N,N
372330,KR7372330001,KODEX 차이나항셍테크,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8405,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,101235,0,20201216,20750,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1744,,N,N,N
372910,KR7372910000,한컴라이프케어,ST,3.0,27,14,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,2880,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,198054,200,20210817,27674,5534881200,12.0,,0,,N,N,Y,66,-34,-36,-28,-8.23,20250331.0,797,,N,N,N
373220,KR7373220003,LG에너지솔루션,ST,1.0,27,13,0,,N,,9,Y,Y,Y,,Y,Y,,,,,N,,,0,,,N,,,,,,386500,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,208461,500,20220127,234000,117000000000,12.0,,0,,N,Y,Y,62650,-830,3645,2266,-2.76,20250331.0,904410,282,N,N,Y
373490,KR7373490002,KODEX 코리아혁신성장액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,13870,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,954,0,20201224,500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,69,,N,N,N
373530,KR7373530005,PLUS 신흥국MSCI인버스(합성 H),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,N,,,,,,9625,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,41,0,20201216,520,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,50,,N,N,N
373790,KR7373790005,KIWOOM 미국방어배당성장나스닥,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,14855,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,487,0,20201224,340,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,50,,N,N,N
375270,KR7375270006,RISE 글로벌데이터센터리츠(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12295,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4071,0,20210114,650,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,79,,N,N,N
375500,KR7375500006,DL이앤씨,ST,2.0,18,0,0,,N,,1,N,N,Y,,N,N,,,,,N,,,0,,,N,,,,,,47450,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,211010,5000,20210125,38693,208163500000,12.0,,0,,N,Y,Y,18082,810,425,302,2.47,20250331.0,18360,321,N,N,Y
37550K,KR737550K011,DL이앤씨우,ST,0.0,18,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,22900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5733,5000,20210125,2113,10569425000,12.0,,9,,N,N,N,0,0,0,0,0.0,,484,,N,N,N
37550L,KR737550K029,DL이앤씨2우(전환),ST,0.0,18,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,32100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1078,5000,20220428,2111,10559755000,12.0,,2,,N,N,N,0,0,0,0,0.0,,677,,N,N,N
375760,KR7375760006,HANARO 탄소효율그린뉴딜,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10515,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5091,0,20210205,900,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,94,,N,N,N
375770,KR7375770005,KODEX 탄소효율그린뉴딜,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10685,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,410,0,20210205,2400,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,256,,N,N,N
376410,KR7376410007,TIGER 탄소효율그린뉴딜,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10625,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3674,0,20210205,1100,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,116,,N,N,N
377190,KR7377190004,디앤디플랫폼리츠,RT,3.0,28,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,Y,,,,,,3290,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,43834,1000,20210827,88400,88400000000,,,0,,N,N,Y,0,0,0,0,0.0,,2908,,N,N,N
377300,KR7377300009,카카오페이,ST,1.0,21,0,0,,N,,6,Y,N,Y,,N,Y,,,,,N,,,0,,,N,,,,,,66100,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,2190463,500,20211103,134991,67495894000,12.0,,0,,N,Y,Y,2119,44,204,144,2.85,20250331.0,89229,KAO,N,N,Y
377740,KR7377740006,바이오노트,ST,2.0,27,9,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,5220,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,79423,500,20221222,102056,51028024000,12.0,,0,,N,N,Y,284,47,60,40,0.99,20250331.0,5327,,N,N,N
377990,KR7377990007,TIGER Fn신재생에너지,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,14565,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,118621,0,20210305,4050,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,589,,N,N,N
378850,KR7378850002,화승알앤에이,ST,3.0,27,15,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,3200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,24350,500,20210315,18993,9496811500,12.0,,0,,N,N,Y,1732,78,73,51,13.3,20250331.0,607,,N,N,N
379780,KR7379780000,RISE 미국S&P500,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,19060,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,236413,0,20210409,56800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,10826,,N,N,N
379790,KR7379790009,RISE 유로스탁스50(H),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,14765,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15460,0,20210409,800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,118,,N,N,N
379800,KR7379800006,KODEX 미국S&P500,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,20025,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,7426101,0,20210409,243150,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,48690,,N,N,N
379810,KR7379810005,KODEX 미국나스닥100,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,21510,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,2351041,0,20210409,136300,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,29318,,N,N,N
380340,KR7380340000,ACE Fn5G플러스,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10930,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,681,0,20210402,600,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,65,,N,N,N
381170,KR7381170000,TIGER 미국테크TOP10 INDXX,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,26370,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1651740,0,20210409,125000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,32962,,N,N,N
381180,KR7381180009,TIGER 미국필라델피아반도체나스닥,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,20340,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,938026,0,20210409,120250,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,24458,,N,N,N
381560,KR7381560002,HANARO Fn전기&수소차,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8145,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6110,0,20210402,2100,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,171,,N,N,N
381570,KR7381570001,HANARO Fn친환경에너지,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,7710,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15363,0,20210402,1000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,77,,N,N,N
381970,KR7381970003,케이카,ST,2.0,16,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,15690,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,92038,500,20211013,48182,24091036500,12.0,,0,,N,N,Y,23015,681,571,440,19.09,20241231.0,7559,,N,N,N
383220,KR7383220001,F&F,ST,2.0,27,6,0,,N,,8,Y,N,Y,,N,Y,,,,,N,,,0,,,N,,,,,,65300,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,59222,100,20210521,38307,3830707500,12.0,,0,,N,Y,Y,5056,1236,1107,826,21.13,20250331.0,25014,,N,N,Y
