종목코드,종목명,시가총액,PER,EPS,PBR,섹터,당일등락(%),ROE(%),부채비율(%),매출증가율(%),영업이익증가율(%),기준일자
340440,세림B&G,276,11.84,82.0,0.81,화학,-6.18,6.93,40.21,-4.85,-28.31,2026-06-25
177830,파버나인,276,-8.89,-274.0,0.38,전기·전자,-1.42,-6.02,121.35,-9.97,-91.72,2026-06-25
060540,에스에이티,276,35.17,30.0,0.27,의료·정밀기기,-6.31,3.96,57.75,18.84,0.0,2026-06-25
008470,부스타,275,17.61,186.0,0.33,금속,-0.15,1.33,26.68,-12.19,0.0,2026-06-25
351320,넥사다이내믹스,274,-1.88,-491.0,1.29,기계·장비,-7.71,-67.6,196.3,-93.57,0.0,2026-06-25
0010F0,보원케미칼,274,0.0,0.0,0.0,화학,-0.4,,,,,2026-06-25
462310,뉴키즈온,273,-6.53,-511.0,0.59,섬유·의류,8.46,0.0,26.88,-11.89,0.0,2026-06-25
033200,모아텍,272,-21.38,-138.0,0.39,전기·전자,1.2,-2.11,12.29,32.41,0.0,2026-06-25
208710,포톤,272,-4.27,-483.0,0.57,전기·전자,-3.06,-7.05,85.54,-0.97,0.0,2026-06-25
031310,아이즈비전,272,2.47,370.0,0.15,통신,-4.19,6.54,48.9,29.67,0.0,2026-06-25
053950,경남제약,272,1.74,998.0,0.24,제약,-16.44,0.0,40.37,23.18,256.85,2026-06-25
290560,파라택시스이더리움,272,0.0,0.0,0.0,IT 서비스,3.58,0.0,0.0,0.0,0.0,2026-06-25
045300,성우테크론,272,5.73,449.0,0.35,전기·전자,-1.15,7.19,34.47,2.06,172.21,2026-06-25
043220,티에스넥스젠,272,-0.71,-2424.0,1.55,기계·장비,0.0,-83.41,106.26,-12.01,0.0,2026-06-25
475660,에스켐,271,20.21,169.0,0.71,화학,2.71,5.88,9.33,35.55,16.65,2026-06-25
296640,이노에이엑스,271,10.48,499.0,0.77,IT 서비스,-8.57,7.62,17.9,24.51,-1.0,2026-06-25
365590,하이딥,270,0.0,0.0,0.0,전기·전자,-10.31,0.0,0.0,0.0,0.0,2026-06-25
031510,오스템,270,29.27,33.0,0.36,운송장비·부품,-2.42,17.04,87.23,40.77,0.0,2026-06-25
047080,한빛소프트,269,5.15,210.0,1.55,IT 서비스,0.28,46.14,21.85,2.84,0.0,2026-06-25
373170,엠아이큐브솔루션,269,0.0,0.0,0.0,IT 서비스,-7.86,0.0,0.0,0.0,0.0,2026-06-25
035200,프럼파스트,268,26.19,105.0,0.57,화학,3.97,1.49,13.57,-21.28,0.0,2026-06-25
450520,인스웨이브,268,-7.73,-236.0,0.66,IT 서비스,-2.46,-7.24,26.56,58.33,0.0,2026-06-25
464580,닷밀,268,23.08,63.0,0.8,오락·문화,-4.47,5.66,38.02,25.83,26.49,2026-06-25
197140,디지캡,268,21.91,94.0,0.47,IT 서비스,-1.9,2.31,29.49,30.0,0.0,2026-06-25
153490,우리이앤엘하루틴,268,-43.42,-12.0,0.3,전기·전자,-10.02,-4.35,42.92,-28.36,0.0,2026-06-25
429270,시지트로닉스,267,-3.27,-1263.0,0.79,전기·전자,-2.36,-21.67,42.75,-2.72,0.0,2026-06-25
288980,모아데이타,267,-1.29,-571.0,1.41,IT 서비스,2.8,-84.11,372.31,-27.52,0.0,2026-06-25
388610,지에프씨생명과학,267,-3.54,-1417.0,1.99,화학,-5.11,-122.16,83.99,8.88,142.29,2026-06-25
434480,모니터랩,267,41.73,52.0,0.7,IT 서비스,-6.47,1.26,28.69,6.09,0.0,2026-06-25
289220,자이언트스텝,266,-1.57,-762.0,0.51,오락·문화,-5.77,-32.37,34.63,-7.63,0.0,2026-06-25
403490,우듬지팜,265,-6.41,-90.0,0.71,음식료·담배,-6.63,-17.44,129.37,-14.88,0.0,2026-06-25
257370,피엔티엠에스,264,17.88,118.0,0.88,기계·장비,-9.64,5.5,101.33,4.75,0.0,2026-06-25
073540,에프알텍,264,12.65,183.0,0.44,전기·전자,-7.95,0.45,23.54,-55.61,0.0,2026-06-25
121890,에스디시스템,263,-14.05,-141.0,2.45,전기·전자,-3.83,-16.06,64.81,-15.18,0.0,2026-06-25
131220,대한과학,263,8.01,440.0,0.58,유통,0.0,7.61,25.55,12.07,4.86,2026-06-25
057680,티사이언티픽,262,-20.42,-90.0,0.15,IT 서비스,-3.62,0.77,16.79,-12.42,0.0,2026-06-25
318000,KBG,262,10.08,297.0,0.56,화학,-2.6,6.22,14.16,-11.97,38.14,2026-06-25
318010,팜스빌,262,9.08,364.0,0.38,음식료·담배,-0.75,5.48,2.34,-25.51,0.0,2026-06-25
195500,마니커에프앤지,262,8.72,188.0,0.34,음식료·담배,-3.59,4.16,58.46,6.41,82.67,2026-06-25
187220,디티앤씨,261,12.58,180.0,0.27,일반서비스,-2.79,8.35,133.12,-1.78,0.0,2026-06-25
376180,피코그램,261,0.0,0.0,0.0,기타제조,-5.63,0.0,0.0,0.0,0.0,2026-06-25
017000,신원종합개발,261,4.73,474.0,0.24,건설,0.22,5.3,103.99,-16.12,379.87,2026-06-25
310870,디와이씨,261,6.69,178.0,0.46,운송장비·부품,-6.15,7.69,153.37,27.18,4.44,2026-06-25
130500,GH신소재,261,-5.26,-341.0,0.32,섬유·의류,-1.48,-5.89,106.0,-2.48,4.09,2026-06-25
356890,싸이버원,260,-21.53,-101.0,0.65,IT 서비스,1.64,-2.25,10.99,1.23,0.0,2026-06-25
109960,앱토크롬,259,-3.25,-526.0,0.06,유통,-0.75,-2.48,4.64,-27.52,0.0,2026-06-25
397810,애드포러스,258,-12.41,-402.0,0.57,일반서비스,-0.8,-6.95,27.75,-5.97,-25.11,2026-06-25
068100,케이웨더,258,-12.44,-174.0,1.86,기계·장비,0.46,-4.65,26.57,14.99,0.0,2026-06-25
027040,서울전자통신,258,-4.83,-384.0,2.95,전기·전자,1.31,-19.39,280.97,-32.62,0.0,2026-06-25
054780,키이스트,258,-2.34,-562.0,0.61,오락·문화,-2.59,-21.81,69.9,45.79,0.0,2026-06-25
464500,아이언디바이스,257,-5.66,-325.0,0.96,전기·전자,-6.84,-14.93,25.9,342.49,0.0,2026-06-25
200230,텔콘RF제약,257,-1.63,-221.0,0.23,제약,0.0,-10.04,54.37,-2.85,0.0,2026-06-25
238490,힘스,256,9.44,240.0,0.36,기계·장비,1.12,3.89,22.63,22.28,-97.03,2026-06-25
237750,피앤씨테크,256,11.45,344.0,0.38,전기·전자,0.25,0.0,131.59,133.04,0.0,2026-06-25
019660,글로본,255,38.06,48.0,1.9,유통,2.64,5.11,20.24,-14.68,0.0,2026-06-25
363260,모비데이즈,254,8.4,94.0,0.63,일반서비스,-2.59,5.78,165.83,-13.93,0.0,2026-06-25
462980,아이지넷,254,9.89,141.0,1.15,IT 서비스,10.71,14.17,186.95,15.55,2489.9,2026-06-25
091340,S&K폴리텍,253,8.0,270.0,0.25,전기·전자,-1.82,6.05,75.19,-8.36,29.27,2026-06-25
048470,대동스틸,252,58.0,45.0,0.36,유통,-3.33,0.64,32.47,1.5,0.0,2026-06-25
038880,아이에이,252,-0.73,-922.0,0.47,전기·전자,0.0,-43.09,167.03,107.62,0.0,2026-06-25
430690,한싹,251,-9.39,-245.0,0.77,IT 서비스,-7.63,-10.85,43.54,-16.06,0.0,2026-06-25
016920,카스,251,-15.06,-63.0,0.34,유통,4.06,-3.47,141.71,-3.19,-92.99,2026-06-25
432980,엠에프씨,250,-21.12,-138.0,0.82,제약,-3.16,-5.13,28.5,19.04,102.91,2026-06-25
267790,배럴,249,6.9,469.0,0.62,섬유·의류,-0.61,8.73,69.96,-11.03,-65.05,2026-06-25
032750,삼진,249,6.39,431.0,0.23,전기·전자,2.8,3.15,14.34,-12.59,-47.82,2026-06-25
037370,EG,248,-20.87,-138.0,0.41,화학,-4.48,-1.79,634.14,4.83,0.0,2026-06-25
333050,이노테나,248,51.86,97.0,5.3,IT 서비스,1.72,11.23,43.12,13.73,187.67,2026-06-25
318020,포인트모바일,245,8.83,226.0,0.47,전기·전자,-1.48,13.82,82.36,43.6,0.0,2026-06-25
146060,율촌,245,7.49,136.0,0.46,금속,-7.11,4.04,114.39,-0.04,-55.69,2026-06-25
060380,동양에스텍,244,17.93,69.0,0.21,금속,-1.04,0.61,64.85,18.98,-97.36,2026-06-25
058450,한주에이알티,243,-1.72,-2827.0,1.79,오락·문화,-1.72,-53.9,131.6,426.29,0.0,2026-06-25
063760,이엘피,242,9.28,279.0,0.34,의료·정밀기기,-1.52,9.15,17.83,372.03,0.0,2026-06-25
069140,누리플랜,241,99.94,16.0,0.58,금속,6.6,3.4,175.41,16.09,282.12,2026-06-25
290520,신도기연,240,13.2,114.0,0.4,기계·장비,-0.33,5.72,6.72,110.73,0.0,2026-06-25
106240,파인테크닉스,240,-0.79,-1278.0,0.3,전기·전자,-7.2,-30.34,64.6,-21.16,0.0,2026-06-25
123750,알톤,240,102.29,17.0,1.09,운송장비·부품,3.95,1.5,71.3,-10.48,0.0,2026-06-25
051380,피씨디렉트,239,-36.28,-43.0,0.59,유통,3.31,-1.64,135.47,9.52,-43.62,2026-06-25
018680,서울제약,239,14.04,146.0,0.6,제약,-1.2,4.31,78.28,2.14,25.97,2026-06-25
013810,스페코,238,-270.83,-6.0,0.54,기계·장비,-2.34,1.15,49.31,-14.89,0.0,2026-06-25
406820,뷰티스킨,238,-13.79,-122.0,0.74,화학,-1.18,-7.71,191.39,-33.06,0.0,2026-06-25
050110,캠시스,237,-0.65,-1237.0,0.22,전기·전자,-5.92,-21.92,254.75,7.62,66.73,2026-06-25
367000,플래티어,237,-5.24,-540.0,0.71,IT 서비스,6.99,0.0,45.59,10.17,0.0,2026-06-25
398120,에스지헬스케어,236,24.1,83.0,0.92,의료·정밀기기,-2.44,5.73,51.31,34.87,0.0,2026-06-25
007770,한일화학,236,-1.29,-5223.0,0.27,화학,-3.72,-17.65,52.67,9.46,0.0,2026-06-25
054090,삼진엘앤디,236,-2.48,-381.0,0.62,기타제조,5.47,-5.54,212.82,-9.77,0.0,2026-06-25
045510,정원엔시스,235,20.83,35.0,0.51,유통,-5.94,4.12,129.33,87.68,0.0,2026-06-25
115480,씨유메디칼,235,28.46,68.0,0.39,의료·정밀기기,4.65,5.22,82.21,73.12,120.61,2026-06-25
462510,라메디텍,233,-2.25,-1177.0,1.2,의료·정밀기기,-8.46,-68.46,16.66,125.37,0.0,2026-06-25
080530,코디,233,4.04,520.0,0.4,화학,-3.67,8.95,41.16,-13.87,-47.04,2026-06-25
290270,휴네시온,232,4.1,588.0,0.44,IT 서비스,-4.93,11.29,11.11,11.67,0.0,2026-06-25
079170,한창산업,232,0.0,0.0,0.0,금속,-0.34,0.0,0.0,0.0,0.0,2026-06-25
195990,에이비프로바이오,232,-0.41,-1718.0,0.38,기계·장비,-2.06,-53.89,39.21,-11.11,0.0,2026-06-25
032080,아즈텍WB,232,-11.35,-95.0,0.22,섬유·의류,1.41,-1.9,11.03,-4.65,0.0,2026-06-25
053060,세동,231,3.93,333.0,0.57,운송장비·부품,2.26,17.56,215.43,25.59,48.91,2026-06-25
353190,휴럼,231,19.93,147.0,0.54,음식료·담배,0.17,2.74,132.01,-8.56,0.0,2026-06-25
044780,에이치케이,231,5.06,247.0,0.36,기계·장비,0.32,9.93,42.57,-42.47,0.0,2026-06-25
065150,대산F&B,231,2.74,529.0,0.95,유통,0.0,49.65,50.77,5.48,182.2,2026-06-25
348030,모비릭스,230,-1.93,-1241.0,0.4,IT 서비스,1.91,-20.7,8.22,-29.9,0.0,2026-06-25
317240,TS트릴리온,230,-8.94,-88.0,0.77,화학,-11.57,-3.32,102.9,42.2,160.98,2026-06-25
032860,더라미,230,9.34,61.0,0.41,일반서비스,-1.38,4.57,9.16,36.88,0.0,2026-06-25
001810,무림SP,229,-13.24,-78.0,0.11,종이·목재,-0.86,-2.05,73.83,23.25,-60.21,2026-06-25
033050,제이엠아이,229,6.86,105.0,0.39,화학,-8.75,7.61,80.35,57.04,5.11,2026-06-25
188260,세니젠,227,0.0,0.0,0.0,기타제조,7.21,0.0,0.0,0.0,0.0,2026-06-25
298060,풍전약품,227,82.74,31.0,0.63,제약,-1.72,0.0,48.9,2557.59,0.0,2026-06-25
347770,핌스,227,-2.76,-360.0,0.49,전기·전자,-0.6,-13.35,86.09,-2.64,0.0,2026-06-25
016670,디모아,226,2.64,841.0,0.18,유통,3.02,0.0,59.6,22.45,56.74,2026-06-25
131180,딜리,226,23.48,164.0,1.73,전기·전자,-1.79,7.96,13.55,48.66,0.0,2026-06-25
131100,티엔엔터테인먼트,226,9.12,77.0,0.3,오락·문화,-0.43,3.34,86.75,-4.88,-28.29,2026-06-25
049120,파인디앤씨,226,-1.01,-2114.0,0.43,전기·전자,-2.52,-53.03,116.96,-52.43,0.0,2026-06-25
438700,버넥트,226,-4.49,-452.0,0.75,IT 서비스,-1.46,-13.91,59.59,310.17,0.0,2026-06-25
210120,캔버스엔,225,0.0,0.0,0.0,오락·문화,0.0,0.0,0.0,0.0,0.0,2026-06-25
241840,에이스토리,225,-3.16,-746.0,0.44,오락·문화,-4.65,-13.93,24.02,431.79,0.0,2026-06-25
039740,한국정보공학,225,10.49,268.0,0.43,유통,-2.6,6.21,125.2,268.8,406.55,2026-06-25
300120,라온피플,224,-0.91,-496.0,0.48,IT 서비스,-8.3,-38.32,133.66,-11.24,0.0,2026-06-25
070590,인티큐브,224,28.33,57.0,1.69,IT 서비스,0.19,-18.34,128.9,-38.18,0.0,2026-06-25
317120,라닉스,223,-2.42,-604.0,1.05,전기·전자,-1.94,-41.82,113.68,-24.63,0.0,2026-06-25
078590,휴림에이텍,223,0.0,0.0,0.0,운송장비·부품,-8.42,0.0,0.0,0.0,0.0,2026-06-25
352940,인바이오,223,34.75,59.0,0.54,화학,1.23,1.57,63.81,4.79,0.0,2026-06-25
351870,차이커뮤니케이션,223,18.52,108.0,0.42,일반서비스,-6.1,0.22,187.61,70.97,0.0,2026-06-25
093380,풍강,222,27.78,81.0,0.31,금속,0.0,6.03,30.12,-2.87,0.0,2026-06-25
065370,위세아이텍,222,15.25,197.0,0.67,IT 서비스,-1.48,9.12,113.2,29.54,0.0,2026-06-25
208350,지란지교시큐리티,220,12.93,210.0,0.43,IT 서비스,0.37,3.29,30.68,-2.3,0.0,2026-06-25
090150,아이윈,220,2.55,206.0,0.45,운송장비·부품,2.54,22.3,113.29,-7.69,9.37,2026-06-25
036480,대성미생물,219,-12.34,-466.0,0.62,제약,-3.36,-4.88,66.09,-6.88,0.0,2026-06-25
142760,모아라이프플러스,219,-1.53,-340.0,0.68,일반서비스,0.0,-37.66,35.62,-24.7,0.0,2026-06-25
115160,휴맥스,219,-0.29,-17755.0,0.24,유통,-7.31,-18.64,275.07,-5.98,0.0,2026-06-25
405920,나라셀라,219,242.43,7.0,0.34,유통,1.68,-0.61,88.86,6.51,548.4,2026-06-25
034940,조아제약,218,-3.2,-220.0,0.87,제약,-21.89,-17.39,191.59,2.15,0.0,2026-06-25
254120,자비스,218,-5.5,-129.0,0.88,기계·장비,-5.46,-15.65,55.61,8.07,0.0,2026-06-25
353590,오토앤,217,-4.18,-403.0,1.17,유통,-4.05,-28.71,200.48,-13.67,0.0,2026-06-25
080720,한국유니온제약,216,-0.7,-3895.0,-0.86,제약,0.0,0.0,0.0,-53.24,0.0,2026-06-25
252500,세화피앤씨,216,6.51,80.0,0.52,화학,-9.86,0.0,69.93,1.25,0.0,2026-06-25
065650,하이퍼코퍼레이션,215,-41.7,-47.0,0.85,유통,0.0,-13.6,226.25,24.2,0.0,2026-06-25
440320,오픈놀,215,-3.3,-663.0,0.62,IT 서비스,-3.31,-16.13,89.99,-12.96,90.01,2026-06-25
052300,오션인더블유,214,-1.16,-1132.0,0.08,유통,-1.42,-0.54,37.86,395.82,0.0,2026-06-25
373110,엑셀세라퓨틱스,213,-1.53,-805.0,2.99,제약,1.31,-173.83,128.08,209.78,0.0,2026-06-25
091970,나노캠텍,213,-2.42,-1169.0,1.02,화학,1.43,-35.17,228.14,0.67,0.0,2026-06-25
274400,이노시뮬레이션,212,-2.77,-842.0,0.83,IT 서비스,0.22,-26.08,118.22,-52.08,0.0,2026-06-25
096690,에이루트,212,-1.26,-4190.0,0.21,전기·전자,-4.17,-15.22,81.68,21.28,0.0,2026-06-25
032800,판타지오,212,-1.7,-1000.0,0.31,오락·문화,-1.05,-26.14,111.69,0.53,0.0,2026-06-25
383930,디티앤씨알오,211,-10.49,-157.0,0.73,일반서비스,-5.07,-6.63,182.85,35.3,0.0,2026-06-25
225220,제놀루션,211,-1.81,-607.0,0.29,제약,6.89,-12.19,38.09,20.16,0.0,2026-06-25
139670,키네마스터,210,6.17,241.0,0.83,IT 서비스,-0.27,16.32,7.5,-10.01,15.11,2026-06-25
038870,에코심플렉스,210,-9.3,-161.0,0.27,일반서비스,-4.53,-3.09,44.35,-30.29,0.0,2026-06-25
067010,이씨에스,210,37.78,51.0,0.42,IT 서비스,-0.41,1.18,44.25,-20.11,0.0,2026-06-25
455180,케이지에이,209,-1.92,-781.0,0.5,기계·장비,-11.76,0.0,152.04,-92.48,0.0,2026-06-25
188040,바이오포트,209,-14.25,-313.0,0.51,음식료·담배,5.19,0.0,46.7,26.78,0.0,2026-06-25
134060,이퓨쳐,209,0.0,0.0,0.0,오락·문화,-0.79,0.0,0.0,0.0,0.0,2026-06-25
017250,인터엠,209,10.24,97.0,0.48,전기·전자,0.81,6.9,108.84,17.3,0.0,2026-06-25
023770,플레이위드,208,-2.95,-787.0,1.07,IT 서비스,1.31,-30.67,94.06,13.15,0.0,2026-06-25
051780,큐로홀딩스,207,-1.54,-2123.0,0.9,유통,4.82,-35.88,249.66,-8.17,-47.31,2026-06-25
377330,이지트로닉스,207,-1.67,-1524.0,0.53,전기·전자,-4.14,-38.39,62.91,-66.37,0.0,2026-06-25
376980,원티드랩,207,16.18,131.0,0.49,IT 서비스,1.19,2.54,62.26,12.11,0.0,2026-06-25
024940,PN풍년,207,7.19,288.0,0.38,유통,0.73,5.51,18.52,-5.32,-4.26,2026-06-25
073570,리튬포어스,207,-0.61,-2825.0,1.17,기타제조,-4.13,0.0,11.21,25.06,0.0,2026-06-25
021040,대호특수강,206,-13.17,-72.0,0.47,금속,-0.21,-4.36,353.55,-2.33,0.0,2026-06-25
098660,에스티오,205,-4.27,-384.0,0.89,섬유·의류,-0.55,-20.92,250.23,-0.44,0.0,2026-06-25
215480,토박스코리아,204,-17.23,-132.0,0.65,유통,0.0,-0.57,25.77,8.65,0.0,2026-06-25
020400,대동금속,204,-1.75,-1826.0,0.22,금속,4.75,-11.85,112.21,-25.21,0.0,2026-06-25
424760,벨로크,203,-33.11,-61.0,1.61,IT 서비스,-0.25,-4.75,58.26,16.94,0.0,2026-06-25
238200,비피도,202,-102.92,-24.0,0.44,음식료·담배,-2.18,-4.13,28.28,-49.57,0.0,2026-06-25
222980,한국맥널티,199,-15.65,-115.0,0.58,음식료·담배,6.82,-1.19,125.98,-4.26,-85.79,2026-06-25
304840,피플바이오,198,-1.13,-720.0,0.62,제약,0.49,-84.44,59.4,3.35,0.0,2026-06-25
067730,로지시스,198,0.0,0.0,0.0,IT 서비스,-2.38,0.0,0.0,0.0,0.0,2026-06-25
354200,엔젠바이오,198,-3.0,-246.0,0.8,일반서비스,0.0,-37.99,224.1,500.13,0.0,2026-06-25
154030,아시아종묘,197,-14.44,-113.0,0.82,,-0.37,3.54,64.26,0.0,0.0,2026-06-25
130740,티피씨글로벌,197,-41.5,-42.0,0.3,운송장비·부품,-2.41,25.77,36.13,-0.96,0.0,2026-06-25
053290,NE능률,197,-3.92,-305.0,0.25,오락·문화,-2.37,-6.09,22.69,-9.42,0.0,2026-06-25
223310,사토시홀딩스,197,-0.58,-6519.0,1.16,유통,-5.01,-281.96,791.96,43.99,0.0,2026-06-25
080470,성창오토텍,197,2.32,1163.0,0.33,운송장비·부품,-1.28,14.37,167.03,-1.73,-20.13,2026-06-25
138070,신진에스엠,196,-50.86,-22.0,0.24,금속,-3.45,-0.39,33.03,15.26,12.03,2026-06-25
342870,오아,196,-5.94,-606.0,0.42,유통,-1.1,-11.71,71.7,6.73,-56.79,2026-06-25
083470,이엠앤아이,195,-4.22,-216.0,1.88,화학,1.45,0.0,52.48,-71.21,0.0,2026-06-25
038530,케이바이오랩스,195,-6.1,-138.0,0.37,유통,-2.32,-4.25,13.95,-22.75,0.0,2026-06-25
043360,디지아이,194,-10.21,-211.0,0.47,전기·전자,-0.69,-4.55,10.23,22.32,0.0,2026-06-25
270520,앱튼,194,-0.76,-1297.0,0.2,일반서비스,30.0,-54.82,80.25,-30.86,0.0,2026-06-25
303530,이노뎁,193,-6.4,-411.0,0.54,IT 서비스,1.35,-7.73,103.76,-9.28,0.0,2026-06-25
214610,롤링스톤,192,-0.32,-7068.0,0.46,의료·정밀기기,0.0,-121.46,30.55,-51.95,0.0,2026-06-25
014100,메디앙스,192,-3.19,-510.0,0.27,유통,0.06,2.17,60.05,-2.54,0.0,2026-06-25
200350,아티스트스튜디오,192,-4.09,-470.0,0.39,오락·문화,-7.28,-8.81,12.23,-42.48,0.0,2026-06-25
115570,스타플렉스,192,5.54,434.0,0.27,화학,-3.41,10.21,34.87,6.84,22.14,2026-06-25
060260,뉴보텍,192,10.99,131.0,0.92,화학,5.11,-2.72,153.27,-0.96,0.0,2026-06-25
140430,카티스,192,-18.93,-95.0,2.8,IT 서비스,2.39,-19.15,70.23,5.52,-15.67,2026-06-25
335870,윙스풋,191,15.83,72.0,0.61,유통,-18.86,3.92,55.26,-9.87,-52.47,2026-06-25
054940,엑사이엔씨,191,30.26,19.0,0.28,건설,-0.35,5.58,92.96,38.73,0.0,2026-06-25
101400,엔시트론,187,-14.32,-111.0,0.5,전기·전자,8.24,-4.81,22.7,-5.77,0.0,2026-06-25
045520,크린앤사이언스,187,-5.53,-519.0,1.04,기계·장비,-7.42,-15.66,323.28,-5.58,-25.93,2026-06-25
031860,디에이치엑스컴퍼니,187,-0.37,-1884.0,0.59,유통,0.0,-98.28,135.94,-15.29,0.0,2026-06-25
042040,케이피엠테크,185,-0.99,-754.0,0.26,유통,0.0,-20.86,129.19,38.81,0.0,2026-06-25
006050,국영지앤엠,185,0.0,0.0,0.0,비금속,-6.18,0.0,0.0,0.0,0.0,2026-06-25
076080,웰크론한텍,185,-0.42,-1923.0,1.32,건설,0.12,-139.15,936.65,-44.98,68.24,2026-06-25
192390,윈하이텍,183,-2.74,-606.0,0.25,금속,3.04,-12.85,117.1,-26.1,0.0,2026-06-25
023790,동일스틸럭스,183,0.0,0.0,0.0,금속,-12.61,0.0,0.0,0.0,0.0,2026-06-25
054220,비츠로시스,182,11.4,127.0,0.91,전기·전자,-1.5,10.51,135.12,66.8,39.83,2026-06-25
037400,우리엔터프라이즈,180,-5.97,-115.0,0.12,유통,-2.14,-1.84,187.93,-9.71,0.0,2026-06-25
415380,스튜디오삼익,180,5.38,293.0,0.52,유통,-4.14,13.41,36.01,13.13,43.57,2026-06-25
328380,솔트웨어,180,21.17,124.0,0.76,IT 서비스,-3.67,3.21,62.08,8.53,0.0,2026-06-25
418620,E8,177,-1.16,-770.0,1.21,IT 서비스,3.49,-87.1,90.08,-49.73,0.0,2026-06-25
225590,패션플랫폼,177,6.74,514.0,0.23,섬유·의류,0.0,5.47,33.3,16.74,95.66,2026-06-25
060900,에이전트AI,177,-0.68,-6535.0,0.47,,-3.7,-50.02,59.13,-54.71,0.0,2026-06-25
365900,브이씨,177,-5.91,-410.0,0.48,기타제조,-4.9,-6.06,136.99,2.89,0.0,2026-06-25
377220,프롬바이오,176,-0.78,-793.0,0.63,음식료·담배,3.67,-64.94,170.57,3.62,0.0,2026-06-25
291230,엔피,176,-4.52,-88.0,0.67,일반서비스,-4.33,-15.67,72.17,-9.46,0.0,2026-06-25
065060,지엔코,174,-0.99,-2937.0,0.34,섬유·의류,-0.68,-25.06,83.19,-9.88,0.0,2026-06-25
088290,이원컴포텍,174,-3.92,-558.0,1.83,운송장비·부품,-0.46,0.0,207.43,-40.33,0.0,2026-06-25
123840,뉴온,174,-0.27,-10220.0,0.18,음식료·담배,-1.26,-40.31,13.29,106.08,0.0,2026-06-25
050760,에스폴리텍,174,-1.99,-538.0,0.29,화학,0.75,-8.67,95.9,11.11,0.0,2026-06-25
193250,링크드,173,-6.13,-211.0,0.28,전기·전자,-0.31,-7.27,37.83,-5.44,0.0,2026-06-25
362990,드림인사이트,173,-42.79,-24.0,0.51,일반서비스,8.11,-0.72,46.11,-3.81,0.0,2026-06-25
096870,엘디티,173,-51.75,-40.0,0.92,전기·전자,2.22,-1.78,14.94,12.35,0.0,2026-06-25
054410,케이피티유,172,5.45,552.0,0.33,유통,10.46,6.32,75.08,-4.5,-10.57,2026-06-25
236810,엔비티,172,-3.79,-267.0,0.79,일반서비스,0.9,-17.84,81.86,0.1,0.0,2026-06-25
083640,인콘,171,-29.65,-37.0,1.02,유통,-14.16,-3.62,6.71,-22.56,-37.04,2026-06-25
258790,소프트캠프,171,4.52,756.0,1.06,IT 서비스,-6.44,21.18,178.35,14.12,0.0,2026-06-25
101680,한국정밀기계,171,11.37,179.0,0.41,기계·장비,-0.25,3.65,73.56,45.68,0.0,2026-06-25
224060,더코디,171,0.7,4706.0,0.14,전기·전자,-10.3,31.88,1110.97,-25.48,0.0,2026-06-25
131760,파인텍,170,-2.32,-844.0,0.6,기계·장비,-1.41,-23.99,191.68,-10.61,0.0,2026-06-25
039310,세중,169,9.35,100.0,0.17,IT 서비스,-2.4,1.78,14.86,2.77,-64.6,2026-06-25
226340,본느,169,-1.14,-1767.0,0.49,화학,-4.96,-34.49,65.04,-29.18,0.0,2026-06-25
032280,삼일,169,13.71,76.0,0.26,운송·창고,-0.67,1.96,70.9,5.46,43.7,2026-06-25
078860,스테이지원엔터,169,-0.96,-2959.0,0.25,오락·문화,-10.24,-12.16,20.66,-74.23,0.0,2026-06-25
482680,미래에셋비전스팩7호,169,128.44,16.0,1.02,금융,0.0,0.0,20.54,0.0,0.0,2026-06-25
109670,씨싸이트,169,-12.89,-225.0,0.31,섬유·의류,5.07,-3.26,89.12,-8.64,0.0,2026-06-25
331520,밸로프,168,9.28,178.0,0.5,IT 서비스,-2.83,10.21,69.03,25.85,0.0,2026-06-25
306040,에스제이그룹,168,-1.87,-910.0,0.13,섬유·의류,-10.05,-9.16,79.66,-16.6,0.0,2026-06-25
060230,제이케이시냅스,168,-0.56,-530.0,0.18,화학,0.0,-23.68,131.16,110.61,0.0,2026-06-25
241820,피씨엘,168,-0.3,-19825.0,2.36,제약,0.0,-179.27,529.38,315.86,0.0,2026-06-25
103230,에스앤더블류,167,3.51,662.0,0.34,기계·장비,-3.53,10.0,43.11,8.01,6.9,2026-06-25
477380,미래에셋비전스팩4호,167,58.86,35.0,1.11,금융,-0.24,0.0,13.44,0.0,0.0,2026-06-25
069330,유아이디,164,10.09,96.0,0.66,전기·전자,-6.38,18.74,94.51,27.89,0.0,2026-06-25
085810,알티캐스트,163,-16.16,-77.0,0.3,IT 서비스,-2.58,-4.83,50.66,979.59,0.0,2026-06-25
060480,국일신동,162,0.0,0.0,0.0,금속,0.14,0.0,0.0,0.0,0.0,2026-06-25
113810,디젠스,162,21.61,23.0,0.68,운송장비·부품,-5.69,2.87,152.99,8.75,-19.24,2026-06-25
084440,유비온,162,12.43,68.0,2.19,IT 서비스,-6.32,6.49,229.84,4.46,-49.78,2026-06-25
239340,이스트에이드,161,-2.51,-237.0,1.11,IT 서비스,3.66,-39.87,96.0,-15.08,0.0,2026-06-25
431190,케이쓰리아이,160,-4.15,-515.0,0.47,IT 서비스,-7.17,-12.42,33.2,-17.48,0.0,2026-06-25
0072Z0,KB제33호스팩,157,0.0,0.0,0.0,금융,-0.3,,,,,2026-06-25
