종목코드,종목명,기준일,외국인_순매수대금(백만원),기관_순매수대금(백만원),외국인+기관_순매수대금(백만원),수급합(5일),수급급증(3vs10_강도),매수우위비율(10일),수급합(5일)_TS_Z,수급급증(3vs10)_TS_Z,매수우위비율(10일)_TS_Z,수급강화점수,랭킹,시가총액,PER,EPS,PBR,섹터,당일등락(%),ROE(%),부채비율(%),매출증가율(%),영업이익증가율(%),raw_score,멀티팩터점수,기준일자
0044K0,삼성스팩10호,2026-05-08,0.0,0.0,0.0,-4.0,-0.7647058824452134,0.3,0.3416653088096823,-0.8340078734181383,-0.25819883974717034,-0.7505414043556263,1447,152.0,0.0,0.0,0.0,금융,0.0,,,,,-0.3935674388804692,-0.36797729008850666,2026-05-08
024910,경창산업,2026-05-08,44.0,-1.0,43.0,-417.0,-0.18918918928049666,0.6,-1.79249942116384,-0.5612274358691911,-1.0420638786975769,-3.395790735730608,1448,740.0,-3.55,-582.0,0.67,운송장비·부품,4.03,-17.23,313.22,10.55,-23.83,-0.5260358223510366,-0.3693254517826282,2026-05-08
432470,케이엔에스,2026-05-08,-156.0,0.0,-156.0,-348.0,-0.08655846863795924,0.3,-0.3589031476727344,-0.7018243307305424,-1.2379723705188794,-2.298699848922156,1449,1350.0,-121.18,-127.0,2.4,기계·장비,1.92,-2.0,57.72,52.96,0.0,-0.3667791774879548,-0.3703485867569929,2026-05-08
204840,지엘팜텍,2026-05-08,-16.0,0.0,-16.0,-594.0,3.894091414193727,0.2,-2.11148615614849,1.572462087870145,-1.3922862811383288,-1.9313103494166737,1450,775.0,0.0,0.0,3.89,유통,1.01,0.06,145.07,35.4,0.0,-0.4171828367785316,-0.370992859240842,2026-05-08
046970,우리로,2026-05-08,174.0,0.0,174.0,-4077.0,-0.5525076198416154,0.4,-0.4831593923660774,-0.608830111319191,-0.6324554320336925,-1.724444935718961,1451,3905.0,-495.0,-18.0,9.87,유통,-3.26,-2.0,44.13,-10.34,0.0,-0.35935007406793185,-0.371325320525463,2026-05-08
456070,이엔셀,2026-05-08,-334.0,0.0,-334.0,-844.0,-0.33282661939026703,0.6,-1.0299521455226555,-0.5760063592064254,-0.5825752013671808,-2.188533706096262,1452,1544.0,-8.78,-1598.0,3.14,제약,-2.3,-35.3,15.73,-31.51,0.0,-0.4954957528359868,-0.37133086472316756,2026-05-08
222420,쎄노텍,2026-05-08,22.0,0.0,22.0,-737.0,-0.4548221945708528,0.5,-0.3499864144804551,-1.0774918881807067,0.09473308661236521,-1.3327452160487965,1453,774.0,0.0,0.0,0.0,비금속,-1.11,0.0,0.0,0.0,0.0,-0.2714545369431294,-0.37135550180983246,2026-05-08
026910,광진실업,2026-05-08,-87.0,0.0,-87.0,93.0,-0.0402298852229489,0.7,0.4338288752069124,-0.033988829461138306,0.6591529891892767,1.0589930349350507,1454,151.0,-3.1,-759.0,0.75,금속,-3.48,-21.69,363.13,-2.8,0.0,-0.3618510998969095,-0.37136648605396483,2026-05-08
138080,오이솔루션,2026-05-08,-8122.0,-448.0,-8570.0,51158.0,2.3397471137936905,0.2,1.702410607753303,0.7910729439079173,-1.5439658504474458,0.9495177012137743,1455,6597.0,-21.29,-2504.0,9.23,전기·전자,-1.3,-39.08,86.09,79.16,0.0,-0.33955376116643365,-0.37174694069690495,2026-05-08
044960,이글벳,2026-05-08,-179.0,15.0,-164.0,-354.0,2.944636676835766,0.3,-2.1666727413133535,2.9461941407569476,-0.8819170259104262,-0.10239562646683209,1456,501.0,0.0,0.0,0.0,유통,2.33,0.0,0.0,0.0,0.0,-0.26828612893993353,-0.3721703458783459,2026-05-08
037070,파세코,2026-05-08,-13.0,0.0,-13.0,-304.0,-0.5450376078034285,0.3,-0.23916872570425754,-1.0526428065673006,0.3789322656802585,-0.9128792665912997,1457,1824.0,0.0,0.0,0.0,전기·전자,-0.33,0.0,0.0,0.0,0.0,-0.3740355853347107,-0.37307826399122673,2026-05-08
101000,KS인더스트리,2026-05-08,37.0,0.0,37.0,74.0,-0.04501216562438948,0.4,0.7653075453619712,-0.23897426156406945,-1.183215856619931,-0.6568825728220291,1458,323.0,-3.77,-216.0,0.79,기계·장비,1.5,-20.2,74.82,59.79,0.0,-0.261265531441854,-0.37399615300984845,2026-05-08
354320,알멕,2026-05-08,-2072.0,1197.0,-875.0,1918.0,-0.48095428141004193,0.6,-1.439651340859488,-0.5085296871170332,-1.183215816619938,-3.131396844596459,1459,5292.0,-403.9,-205.0,3.52,금속,3.76,-0.9,112.69,19.74,0.0,-0.48219392609489464,-0.37572885938860845,2026-05-08
0004V0,엔비알모션,2026-05-08,-5362.0,301.0,-5061.0,-6991.0,0.17263928510490456,0.3,-0.884665601891364,-0.244766826587141,-1.0394060985313034,-2.1688385270098083,1460,2336.0,-17.82,-1260.0,6.79,금속,3.22,0.0,150.94,-1.17,0.0,-0.4348199347585317,-0.3763070785231608,2026-05-08
063170,서울옥션,2026-05-08,-100.0,-1.0,-101.0,-65.0,-0.6692723992983,0.2,1.2284294824809052,-1.4694385101331524,-0.7757282509226432,-1.0167372785748903,1461,1225.0,-13.95,-494.0,1.18,유통,-0.14,-8.52,125.41,3.57,0.0,-0.34379699233694916,-0.3768771919079334,2026-05-08
262260,에이프로,2026-05-08,56.0,19.0,75.0,714.0,-0.3747276688657496,0.6,-0.12861276154562123,-0.9804332786856106,0.814344960519657,-0.2947010797115749,1462,1560.0,-28.75,-375.0,2.2,전기·전자,-4.18,-7.36,434.19,-26.52,0.0,-0.4618145076438778,-0.37726569337081145,2026-05-08
034940,조아제약,2026-05-08,9.0,0.0,9.0,-15.0,0.2734082382695786,0.4,0.3991246759537872,-0.14929035703749888,-0.1514952678970225,0.09833905101926582,1463,274.0,-4.02,-220.0,1.1,제약,-0.56,-24.14,197.17,-5.4,0.0,-0.2893452915042191,-0.3779061412338486,2026-05-08
365270,큐라클,2026-05-08,-437.0,-7.0,-444.0,-4088.0,-0.19145789840999317,0.4,-1.6139946740861493,-0.6584074655194149,-0.7245687498094808,-2.996970889415045,1464,3199.0,0.0,0.0,0.0,일반서비스,1.53,0.0,0.0,0.0,0.0,-0.5455543807969881,-0.3794531742378318,2026-05-08
045970,코아시아,2026-05-08,72.0,0.0,72.0,420.0,-0.6517167734687834,0.7,-0.5161312216836025,-1.101387492533805,0.29580394540498656,-1.321714768812421,1465,1476.0,-10.53,-533.0,1.8,전기·전자,0.36,-16.66,195.95,4.84,0.0,-0.4132188452610411,-0.3808776900186309,2026-05-08
214680,디알텍,2026-05-08,-113.0,1.0,-112.0,-468.0,0.25388601023275803,0.4,-1.9708527998378529,0.26990475039593653,0.5428966403464374,-1.1580514090954788,1466,1479.0,-5.89,-301.0,1.97,의료·정밀기기,-1.17,-32.14,162.98,19.21,0.0,-0.551731686730926,-0.38205172295611967,2026-05-08
215100,로보로보,2026-05-08,-587.0,0.0,-587.0,-5061.0,-0.5505058055581227,0.2,-1.2273691072970883,-0.8084816400497628,-1.650552619459397,-3.686403366806248,1467,1496.0,-109.7,-67.0,5.0,전기·전자,1.24,-4.48,7.06,-0.98,0.0,-0.45849757388852025,-0.3823518026453293,2026-05-08
067370,선바이오,2026-05-08,-41.0,0.0,-41.0,-51.0,-0.2208835343242851,0.2,-0.029537251884619146,-0.6565710693008583,-1.0184570507240545,-1.704565371909532,1468,966.0,-990.0,-8.0,3.57,제약,6.31,-0.38,125.34,-29.36,0.0,-0.31402085751195785,-0.38251406677564803,2026-05-08
382150,온코크로스,2026-05-08,-46.0,1.0,-45.0,49.0,-0.8545706371241493,0.5,0.3681440966021164,-1.1025354822328972,0.35675297036998516,-0.3776384152607957,1469,934.0,-10.25,-747.0,6.89,일반서비스,-2.67,-52.79,116.55,-65.45,0.0,-0.39635174909423865,-0.38257070042168106,2026-05-08
274400,이노시뮬레이션,2026-05-08,-30.0,0.0,-30.0,-26.0,1.2633744828024183,0.4,-1.5312162063594097,2.274918864494628,-1.4487069799072214,-0.7050043217720032,1470,353.0,-4.61,-842.0,1.38,IT 서비스,2.11,-26.08,118.22,-52.08,0.0,-0.31072588241195326,-0.3836627884324345,2026-05-08
073490,LIG아큐버,2026-05-08,-380.0,182.0,-198.0,-3268.0,-0.9015261189532746,0.1,0.0537055231845435,-1.8386744664340224,-1.8791575116609471,-3.664126454910426,1471,3893.0,-324.05,-158.0,2.33,전기·전자,-3.76,-0.71,36.42,-1.91,0.0,-0.4167930744980758,-0.3844956061795661,2026-05-08
360070,탑머티리얼,2026-05-08,-8.0,23.0,15.0,-22.0,-0.299030574355176,0.5,-0.37113801931401086,0.7649201381607315,-0.7578647036681523,-0.3640825848214317,1472,1511.0,0.0,0.0,0.0,전기·전자,-3.05,0.0,0.0,0.0,0.0,-0.3255704047152337,-0.38454235855237484,2026-05-08
079170,한창산업,2026-05-08,-17.0,0.0,-17.0,-173.0,0.4285714281372124,0.3,-0.5500011650069052,1.350662286172389,-1.3592233596178582,-0.5585622384523745,1473,330.0,0.0,0.0,0.0,금속,-0.94,0.0,0.0,0.0,0.0,-0.314319006191833,-0.3862223599700382,2026-05-08
476080,M83,2026-05-08,25.0,0.0,25.0,-215.0,0.9739952711676139,0.4,-1.2915555142244866,0.9494030554975249,-1.043317409496262,-1.3854698682232236,1474,540.0,-7.78,-859.0,1.2,오락·문화,-1.33,-14.17,113.56,127.63,0.0,-0.40885948809729145,-0.387774129024186,2026-05-08
438700,버넥트,2026-05-08,2.0,0.0,2.0,-83.0,-0.5054945057662118,0.3,-1.2460935117757244,-1.9947322062137165,-1.3178654703937553,-4.558691188383197,1475,351.0,-6.97,-452.0,1.16,IT 서비스,0.48,-16.04,53.38,-32.66,0.0,-0.5376601602704255,-0.38801646725560146,2026-05-08
056730,CNT85,2026-05-08,,,0.0,0.0,-1.0,0.1,-0.8511891870648634,-0.8038097377452382,-2.09140407446097,-3.746402999271072,1476,381.0,-28.56,-18.0,0.5,건설,0.0,-1.88,25.89,33.62,0.0,-0.4058582121382487,-0.38908780954769223,2026-05-08
013720,THE CUBE&,2026-05-08,-80.0,0.0,-80.0,-108.0,0.22560499580977234,0.3,-0.5092041307752023,0.2691417099329707,-0.7292343790159939,-0.9692967998582255,1477,374.0,-2.83,-217.0,0.64,운송장비·부품,-5.53,-20.88,45.18,1.88,-45.88,-0.3332951656523996,-0.38924051505276447,2026-05-08
159010,아스플로,2026-05-08,-1177.0,1878.0,701.0,2698.0,0.822762160354719,0.6,0.27069801382194464,-0.2157463397438064,1.4333426246899617,1.4882942987680998,1478,1934.0,-19.46,-745.0,4.04,기계·장비,5.07,-19.67,155.39,-18.76,0.0,-0.3763216804228928,-0.3895204562581009,2026-05-08
457600,벡트,2026-05-08,-14.0,0.0,-14.0,-26.0,-0.05263157994459844,0.1,-0.490441270909407,-0.2939606751477635,-1.326263243983369,-2.1106651900405398,1479,300.0,-6.54,-335.0,1.66,전기·전자,-0.68,-22.56,116.34,-31.13,0.0,-0.45871439906906275,-0.3904083365328009,2026-05-08
096350,대창솔루션,2026-05-08,165.0,0.0,165.0,-529.0,0.15904422095926973,0.6,0.07154542954928847,0.49165458209429774,1.2740439928020932,1.8372440044456795,1480,1117.0,-16.12,-188.0,3.47,금속,-0.82,-22.5,293.95,-2.48,0.0,-0.3691883008461798,-0.39069311979824617,2026-05-08
348080,큐라티스,2026-05-08,21.0,0.0,21.0,18.0,0.08527131757706852,0.3,1.4138314831056606,-0.2554804894159626,2.1946901378509516,3.3530411315406496,1481,880.0,-1.29,-589.0,2.16,일반서비스,0.0,-92.82,127.8,-63.71,0.0,-0.18381515039512053,-0.39395391685012027,2026-05-08
464490,쿼드메디슨,2026-05-08,92.0,124.0,216.0,-116.0,-0.2143861764588475,0.4,0.7216953536937437,-0.3620959117985654,0.5673085806553171,0.9269080225504954,1482,1358.0,-16.45,-719.0,4.36,제약,-1.42,-32.69,66.17,14.99,0.0,-0.26617463227433363,-0.39407707808132897,2026-05-08
440320,오픈놀,2026-05-08,-144.0,-1.0,-145.0,-373.0,-0.5685158843360467,0.6,-0.44387926943836176,-1.0163733410815339,-0.659152989189276,-2.1194055997091716,1483,406.0,-6.23,-663.0,1.17,IT 서비스,0.85,-17.14,89.29,73.85,0.0,-0.3387701949595996,-0.39488246294114987,2026-05-08
043090,더테크놀로지,2026-05-08,,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1484,47.0,-0.33,-3427.0,0.29,유통,0.0,-61.39,24.61,21.83,0.0,-0.3859194397882209,-0.3949723152284328,2026-05-08
023910,대한약품,2026-05-08,-331.0,232.0,-99.0,-593.0,0.40692640677414227,0.3,-1.1972731085568675,-0.3079284674226504,-0.3380616733199804,-1.8432632492994983,1485,1704.0,0.0,0.0,0.0,제약,-0.18,0.0,0.0,0.0,0.0,-0.42842129325254336,-0.39632518878486805,2026-05-08
455180,케이지에이,2026-05-08,-9.0,1.0,-8.0,-95.0,-0.022222222548148207,0.2,-0.3613381812753567,-0.4204441093396224,-1.056147276814757,-1.8379295674297362,1486,413.0,-3.79,-781.0,0.98,기계·장비,0.51,0.0,142.45,-64.76,0.0,-0.31219475442233047,-0.3969960928557903,2026-05-08
0091W0,신영스팩11호,2026-05-08,0.0,0.0,0.0,11.0,-1.0,0.3,-0.40079536882084893,-0.8627695300161148,-1.6749037039306378,-2.9384686027676015,1487,126.0,0.0,0.0,0.0,금융,0.0,,,,,-0.5867870598725811,-0.39706139611412533,2026-05-08
372170,윤성에프앤씨,2026-05-08,26.0,-7.0,19.0,-64.0,-0.7651122625337593,0.6,-0.05487297281466144,-0.7739999541415961,-0.11846976502550434,-0.9473426919817618,1488,2697.0,-14.08,-2401.0,1.52,기계·장비,-2.03,-10.23,50.86,-63.08,0.0,-0.2903523650363349,-0.39817377908174423,2026-05-08
036030,케이티알파,2026-05-08,73.0,-397.0,-324.0,-393.0,2.3525456282365376,0.5,-3.2030624283707265,2.969136222600358,-1.6233587351209893,-1.8572849408913579,1489,2424.0,0.0,0.0,0.0,유통,0.92,0.0,0.0,0.0,0.0,-0.42326342821310947,-0.3998598056054253,2026-05-08
067630,HLB생명과학,2026-05-08,-183.0,0.0,-183.0,-1037.0,0.03888566447830022,0.1,-0.656569662534767,0.22493454353857276,-0.9503818814616948,-1.382017000457889,1490,4864.0,-4.87,-819.0,1.64,제약,-1.24,-28.69,60.57,39.61,0.0,-0.3575717705787442,-0.3998703713751447,2026-05-08
134580,탑코미디어,2026-05-08,-468.0,0.0,-468.0,-383.0,3.0014847801036035,0.6,-2.9778890487481866,1.0419701387051947,-2.0283700399198827,-3.9642889499628744,1491,993.0,-36.64,-55.0,3.05,IT 서비스,2.86,-7.16,86.08,108.24,0.0,-0.5470525394230276,-0.40004737418156244,2026-05-08
462310,뉴키즈온,2026-05-08,-9.0,19.0,10.0,20.0,-0.3873873877185293,0.9,-1.89950981891056,-0.7908365711958707,-1.9321830994920386,-4.622529489598469,1492,345.0,-8.25,-511.0,0.74,섬유·의류,0.72,0.0,22.3,-2.67,-84.06,-0.47870165900906925,-0.40008765143287756,2026-05-08
389500,에스비비테크,2026-05-08,6145.0,516.0,6661.0,11376.0,1.5756541524283803,0.4,1.820396258274667,1.1600916403784989,-0.7629747460174378,2.217513152635728,1493,4765.0,0.0,0.0,0.0,기계·장비,5.45,0.0,0.0,0.0,0.0,-0.1560554464143618,-0.40013817469083884,2026-05-08
160190,하이젠알앤엠,2026-05-08,689.0,-1811.0,-1122.0,-3340.0,0.43765189753078615,0.4,-1.7030196416664187,0.7691947980672466,-0.8933730087081563,-1.8271978523073285,1494,12803.0,-181.0,-229.0,11.28,전기·전자,-0.72,-8.13,55.73,-3.09,0.0,-0.3733112713236797,-0.40037698314354786,2026-05-08
036540,SFA반도체,2026-05-08,825.0,-1377.0,-552.0,-6136.0,-0.8536113835701421,0.3,-0.41252932654242985,-0.9386171281298992,-2.3897140803619945,-3.7408605350343236,1495,13831.0,-72.5,-116.0,2.92,전기·전자,1.2,-3.93,16.21,-8.26,0.0,-0.44439033105284703,-0.40123728016526483,2026-05-08
464080,에스오에스랩,2026-05-08,2276.0,247.0,2523.0,1475.0,0.8205817187316184,0.3,2.552546273661093,0.361850523739628,0.8298299406099812,3.744226738010702,1496,3099.0,-23.99,-720.0,9.55,의료·정밀기기,8.28,-46.12,22.19,20.29,0.0,-0.1728978119649223,-0.40132549358717534,2026-05-08
021040,대호특수강,2026-05-08,-30.0,1.0,-29.0,30.0,-0.24119241212975817,0.4,0.9356377321298551,-0.8376253574623258,-0.25819885641383233,-0.160186481746303,1497,273.0,-17.47,-72.0,0.62,금속,-1.1,-4.08,353.11,-6.4,-11.12,-0.279525090891339,-0.4021876022424359,2026-05-08
090360,로보스타,2026-05-08,455.0,-953.0,-498.0,-1833.0,-0.5455659419576491,0.3,-0.6705394310877141,-0.558675580267298,-1.5380236414416457,-2.7672386527966575,1498,6893.0,-132.65,-533.0,7.94,기계·장비,3.36,-5.82,25.73,-15.04,0.0,-0.4714257727321561,-0.402365791229489,2026-05-08
407400,꿈비,2026-05-08,23.0,0.0,23.0,-490.0,-0.22518958134930533,0.3,-1.6354876964746314,-0.8703290474400721,-0.9473308795851907,-3.453147623499894,1499,599.0,-6.62,-619.0,1.23,기타제조,-0.24,-21.28,81.24,118.76,0.0,-0.4422094527346547,-0.402655153627516,2026-05-08
109740,디에스케이,2026-05-08,13.0,-2.0,11.0,-506.0,0.01099830782432365,0.3,-1.2439265374089183,-0.4299673781586706,-1.2689871801329125,-2.9428810957005016,1500,1332.0,-8.58,-604.0,1.23,기계·장비,-2.08,-13.77,28.42,90.72,0.0,-0.4231693238139914,-0.40391506090008733,2026-05-08
220100,퓨쳐켐,2026-05-08,-1383.0,27.0,-1356.0,-8017.0,0.9162762580940564,0.3,-2.106667457762364,-0.034420515768280126,-1.3262631183423659,-3.4673510918730095,1501,4140.0,-36.77,-502.0,7.59,제약,-3.1,-20.64,35.93,7.96,0.0,-0.5496658190327569,-0.4048951445415897,2026-05-08
217330,싸이토젠,2026-05-08,70.0,8.0,78.0,-2622.0,-0.47307224777538603,0.3,-0.8993966230095441,-1.0334694966000453,0.09149153727167052,-1.841374582337919,1502,1383.0,-11.2,-534.0,3.89,일반서비스,-3.7,-29.34,72.92,138.8,0.0,-0.35663804218336087,-0.4049079043536999,2026-05-08
106240,파인테크닉스,2026-05-08,-13.0,0.0,-13.0,-166.0,-0.8282442748255492,0.1,0.10242105950278152,-1.3280085604981067,-1.1370201929012906,-2.362607693896616,1503,488.0,-1.67,-1278.0,0.64,전기·전자,0.0,-29.63,68.9,-25.78,0.0,-0.334570057909475,-0.4051633368723853,2026-05-08
093640,케이알엠,2026-05-08,-146.0,0.0,-146.0,-352.0,0.03945818600947071,0.4,-0.43530654894550536,-0.30576438205414824,-1.1097814487526354,-1.850852379752289,1504,1699.0,-12.06,-431.0,2.41,전기·전자,5.8,-18.49,49.75,-19.32,0.0,-0.38783707784487514,-0.40590251543319034,2026-05-08
309710,아이티켐,2026-05-08,,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1505,2684.0,-16.73,-1255.0,4.02,제약,0.0,-24.74,177.3,-0.33,0.0,-0.40672277261420353,-0.40730282791687195,2026-05-08
053280,예스24,2026-05-08,10.0,0.0,10.0,-304.0,0.6475095780706392,0.5,-1.3819549492480192,-0.011083480620718024,-0.7071067311865508,-2.100145161055288,1506,841.0,-8.15,-413.0,0.49,유통,0.0,-5.84,189.48,-6.66,-81.97,-0.39799894117242784,-0.40890037104375243,2026-05-08
0007J0,인벤테라,2026-05-08,-179.0,-3.0,-182.0,-915.0,-0.512222983784416,0.4,0.01635803719207192,-0.6064496371681491,-1.0327954589886534,-1.6228870589647306,1507,1532.0,0.0,0.0,0.0,일반서비스,-1.57,,,,,-0.5095016907945105,-0.4090227494188418,2026-05-08
255220,SG,2026-05-08,-800.0,0.0,-800.0,-2495.0,-0.12540192927451121,0.1,-0.7447847009372236,0.7014284539677244,-1.4461527408070727,-1.489508987776572,1508,2745.0,-113.86,-22.0,2.22,비금속,-2.53,-2.2,119.61,-14.04,0.0,-0.3787604102105819,-0.4102378980889895,2026-05-08
041960,코미팜,2026-05-08,-251.0,-6.0,-257.0,-419.0,-0.5156398925695613,0.4,-0.47811174275344465,-0.47515533062476467,-0.7175948649242122,-1.6708619383024215,1509,6908.0,-93.5,-100.0,9.67,제약,0.86,-10.94,85.85,-10.74,-68.34,-0.41699089513089427,-0.4121947554391133,2026-05-08
032685,소프트센우,2026-05-08,,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1510,22.0,0.0,0.0,0.0,IT 서비스,0.0,,,,,-0.42217971453487324,-0.4144171722205191,2026-05-08
094860,네오리진,2026-05-08,-45.0,1.0,-44.0,78.0,-0.18823905408869546,0.3,0.6162248488651488,-0.37444306129925947,-1.097301733512614,-0.8555199459467246,1511,368.0,-3.0,-489.0,1.55,IT 서비스,-1.01,-41.8,68.34,-11.21,0.0,-0.3629540104569869,-0.4163438073778846,2026-05-08
477760,DB금융스팩12호,2026-05-08,,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1512,130.0,0.0,0.0,0.0,금융,0.0,0.0,0.0,0.0,0.0,-0.42150134000403744,-0.4186141264256683,2026-05-08
465320,교보15호스팩,2026-05-08,,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1513,89.0,0.0,0.0,0.0,금융,0.0,0.0,0.0,0.0,0.0,-0.42150134000403744,-0.4186141264256683,2026-05-08
094170,동운아나텍,2026-05-08,3394.0,0.0,3394.0,1563.0,2.4742937356821497,0.6,-0.49451125135770835,1.201879879061324,-0.9545999726331826,-0.2472313449295669,1514,10685.0,0.0,0.0,0.0,전기·전자,4.5,0.0,0.0,0.0,0.0,-0.3152510703695791,-0.4188660266860097,2026-05-08
0132G0,교보20호스팩,2026-05-08,-1.0,6.0,5.0,-113.0,-0.9484740388487743,0.4,0.7365650940824903,-0.8994267218862606,-0.10826638799654913,-0.2711280158003195,1515,119.0,0.0,0.0,0.0,금융,-0.15,,,,,-0.3512296164417546,-0.42127098493465465,2026-05-08
320000,한울반도체,2026-05-08,-127.0,-259.0,-386.0,-386.0,5.0,0.0,-3.464380994814321,3.6042327188522485,-0.788810598857729,-0.6489588748198014,1516,665.0,-14.02,-711.0,9.98,기계·장비,29.99,0.0,185.49,21.26,0.0,-0.4284650292894544,-0.42246424920644315,2026-05-08
086390,유니테스트,2026-05-08,-150.0,-208.0,-358.0,-3798.0,-0.09288791128842744,0.2,-0.344288438947157,-0.4996947725903452,0.0,-0.8439832115375022,1517,3895.0,-18.73,-984.0,3.86,기계·장비,-1.02,-19.3,82.27,19.22,0.0,-0.47855567150834827,-0.42254548059499714,2026-05-08
114190,강원에너지,2026-05-08,-177.0,57.0,-120.0,434.0,-0.2715944491769199,0.6,0.11051086699005781,-0.6183628098455445,-0.9211322456709641,-1.4289841885264507,1518,3958.0,-64.74,-234.0,11.47,전기·전자,-2.19,-16.31,128.99,-5.42,0.0,-0.44751117971119264,-0.4229587605389009,2026-05-08
306620,지아이에스,2026-05-08,-479.0,-140.0,-619.0,1400.0,0.9730739235483346,0.5,1.5956193339846272,0.19222404115467462,1.235364566412446,3.023207941551748,1519,1640.0,-37.58,-91.0,3.34,기계·장비,-6.81,-9.24,233.21,-27.42,-55.0,-0.25569032161579003,-0.4231853776401555,2026-05-08
452160,제이엔비,2026-05-08,5.0,0.0,5.0,-219.0,-0.41666666677884623,0.3,-1.2338540490516268,-1.0155781131328232,-0.724568793559475,-2.974000955743925,1520,573.0,-165.56,-36.0,1.46,기계·장비,-1.97,-0.9,80.13,-7.06,-94.8,-0.45172434776057874,-0.4248256954570108,2026-05-08
119500,포메탈,2026-05-08,-20.0,0.0,-20.0,-225.0,-0.3902081501562409,0.4,0.025327209633266436,-0.5017310098482275,-1.572282175434018,-2.048685975648979,1521,505.0,0.0,0.0,0.0,금속,3.02,0.0,0.0,0.0,0.0,-0.44591440111240177,-0.4257638544068409,2026-05-08
267320,나인테크,2026-05-08,-590.0,41.0,-549.0,1148.0,0.09216864207784536,0.4,0.8843342758848334,-0.4955007447825857,-8.479467119119336e-16,0.38883353110224683,1522,1998.0,-10.64,-327.0,2.18,기계·장비,-5.05,-21.17,75.82,-58.24,0.0,-0.35201223323133274,-0.425976460863434,2026-05-08
289220,자이언트스텝,2026-05-08,1.0,2.0,3.0,-285.0,0.871345028692589,0.4,-1.606569287927228,1.0999745134466334,-1.549193138482993,-2.0557879129635874,1523,645.0,-3.79,-762.0,1.24,오락·문화,3.03,-28.29,30.64,-26.68,0.0,-0.5444350494005937,-0.4268632994706153,2026-05-08
043200,파루,2026-05-08,-29.0,-1.0,-30.0,-550.0,0.537683358390842,0.2,-1.3555237662595008,0.5065579008847219,-1.402520906480962,-2.251486771855741,1524,404.0,-9.87,-98.0,1.68,전기·전자,1.26,-15.82,134.55,-28.2,0.0,-0.44149693742978935,-0.4269267530101779,2026-05-08
179530,애드바이오텍,2026-05-08,-40.0,-1.0,-41.0,245.0,0.5535638068860143,0.2,0.951941953487746,-0.008916044154360469,-1.508310225399842,-0.5652843160664563,1525,579.0,-10.69,-275.0,3.14,제약,5.38,-32.78,257.52,15.81,0.0,-0.5891890067593267,-0.4272239164077509,2026-05-08
166480,코아스템켐온,2026-05-08,872.0,-1.0,871.0,1118.0,1.720037453056178,0.7,2.2811165139704577,0.4931684797564819,1.2353645664124455,4.009649560139385,1526,2369.0,-6.87,-652.0,3.89,제약,20.92,-51.72,103.67,-29.91,0.0,-0.17962843593206296,-0.4292214449949246,2026-05-08
488900,비츠로넥스텍,2026-05-08,214.0,-15.0,199.0,473.0,-0.5321814691462408,0.6,0.9225572554442091,-0.7609693278341289,2.0326599699866894,2.1942478975967696,1527,5332.0,-29.11,-632.0,12.55,운송장비·부품,-1.71,-59.01,163.7,-33.27,0.0,-0.39271049793674073,-0.4294564903904532,2026-05-08
054780,키이스트,2026-05-08,-6.0,0.0,-6.0,-13.0,-0.27738927764193855,0.4,-0.21283647740969297,-0.43116287128836334,-0.4771186894673588,-1.121118038165415,1528,475.0,-4.3,-562.0,1.12,오락·문화,-0.21,-21.81,69.9,45.79,0.0,-0.4166453863279499,-0.4302905139398867,2026-05-08
307870,비투엔,2026-05-08,-42.0,0.0,-42.0,-161.0,-0.6783844428064035,0.3,-0.1455498834466957,-0.618621509560493,-0.47093752463191424,-1.235108917639103,1529,786.0,-4.74,-223.0,1.99,IT 서비스,5.8,-36.66,45.02,-41.73,0.0,-0.3884398019398703,-0.43123788624874393,2026-05-08
092070,디엔에프,2026-05-08,-1059.0,577.0,-482.0,-6.0,0.1455920950792282,0.5,-1.0548232487861389,-0.23724721701488058,0.44922351653326253,-0.8428469492677568,1530,2835.0,0.0,0.0,0.0,화학,-2.58,0.0,0.0,0.0,0.0,-0.4643798113042844,-0.43146426526703474,2026-05-08
361390,제노코,2026-05-08,-522.0,295.0,-227.0,-1258.0,-0.22311440534164206,0.6,-2.4860153417982085,-0.27337230222106834,-1.6329929618554773,-4.392380605874754,1531,2809.0,0.0,0.0,0.0,전기·전자,0.7,0.0,0.0,0.0,0.0,-0.6813163442675785,-0.43153351482486213,2026-05-08
105330,케이엔더블유,2026-05-08,-241.0,0.0,-241.0,-523.0,0.3518936542750015,0.4,-1.7289311786653125,0.6233524820667266,-1.052152678624212,-2.157731375222798,1532,1636.0,-28.44,-359.0,1.33,운송장비·부품,-3.59,-4.61,118.83,3.31,0.0,-0.4294878460350794,-0.4323059718074884,2026-05-08
